index,subject_en,subject_cui,start_id,predicate_en,object_en,object_cui,end_id,source_count,research_count,AFFECTS,influence_relation,evidence_level
11697,Procedures,C0184661,en_3062,TREATS,Caregiver,C0085537,en_2674,1,1,AFFECTS,Inhibitory,8
11698,Procedures,C0184661,en_3062,TREATS,Cephalopelvic Disproportion,C0085988,en_2699,1,1,AFFECTS,Inhibitory,6
11699,Procedures,C0184661,en_3062,TREATS,Family member,C0086282,en_2712,1,1,AFFECTS,Inhibitory,8
11700,Procedures,C0184661,en_3062,TREATS,Chronic pain,C0150055,en_2816,1,1,AFFECTS,Inhibitory,8
11701,Procedures,C0184661,en_3062,TREATS,Social Networks,C0150775,en_2855,1,1,AFFECTS,Inhibitory,8
11702,Procedures,C0184661,en_3062,TREATS,Distress,C0231303,en_3256,1,1,AFFECTS,Inhibitory,7
11703,Procedures,C0184661,en_3062,TREATS,Medication use,C0240320,en_3383,1,1,AFFECTS,Inhibitory,6
11704,Procedures,C0184661,en_3062,TREATS,Smoker,C0337664,en_3793,1,1,AFFECTS,Inhibitory,8
11705,Procedures,C0184661,en_3062,TREATS,Frailty,C0424594,en_3998,3,2,AFFECTS,Inhibitory,14
11706,Procedures,C0184661,en_3062,TREATS,Passenger,C0450048,en_4080,1,1,AFFECTS,Inhibitory,6
11707,Procedures,C0184661,en_3062,TREATS,Emotional problems,C0677660,en_4546,1,1,AFFECTS,Inhibitory,7
11708,Procedures,C0184661,en_3062,TREATS,parental mental health,C0814575,en_4916,1,1,AFFECTS,Inhibitory,8
11709,Procedures,C0184661,en_3062,TREATS,Clinicians,C0871685,en_5028,1,1,AFFECTS,Inhibitory,8
11710,Procedures,C0184661,en_3062,TREATS,Sarcopenia,C0872084,en_5037,1,1,AFFECTS,Inhibitory,6
11711,Procedures,C0184661,en_3062,TREATS,Sleeplessness,C0917801,en_5108,1,1,AFFECTS,Inhibitory,8
11712,Procedures,C0184661,en_3062,TREATS,Cancer Patient,C1516213,en_5852,1,1,AFFECTS,Inhibitory,8
11713,Procedures,C0184661,en_3062,TREATS,Workers,C1527116,en_5916,1,1,AFFECTS,Inhibitory,8
11714,Procedures,C0184661,en_3062,TREATS,Functional capacity,C1998319,en_6082,1,1,AFFECTS,Inhibitory,7
11715,Procedures,C0184661,en_3062,TREATS,Intervention Group,C2986530,en_6170,3,3,AFFECTS,Inhibitory,23
11716,Procedures,C0184661,en_3062,TREATS,Sequential Organ Failure Assessment Scores,C3494459,en_6204,1,1,AFFECTS,Inhibitory,7
11717,Procedures,C0184661,en_3062,TREATS,Serious mental illness,C3841614,en_6258,1,1,AFFECTS,Inhibitory,8
11718,Procedures,C0184661,en_3062,TREATS,Autistic symptoms,C4314700,en_6339,1,1,AFFECTS,Inhibitory,8
11719,Procedures,C0184661,en_3062,TREATS,COVID-19,C5203670,en_6417,5,5,AFFECTS,Inhibitory,38
11720,Procedures,C0184661,en_3062,TREATS,Treatment Group,C5205742,en_6422,2,2,AFFECTS,Inhibitory,15
11721,Procedures,C0184661,en_3062,TREATS,Experimental Group,C5205743,en_6423,1,1,AFFECTS,Inhibitory,8
11722,Hospital admission,C0184666,en_3063,AFFECTS,Body Weight decreased,C0043096,en_2389,3,2,AFFECTS,General/Uncertain,6
11723,Hospital admission,C0184666,en_3063,PREVENTS,Worried,C0233481,en_3292,1,1,AFFECTS,Inhibitory,6
11724,Hospital admission,C0184666,en_3063,PREVENTS,COVID-19,C5203670,en_6417,1,1,AFFECTS,Inhibitory,6
11725,Hospital admission,C0184666,en_3063,TREATS,Acute Disease,C0001314,en_230,2,1,AFFECTS,Inhibitory,6
11726,Hospital admission,C0184666,en_3063,TREATS,Asthma,C0004096,en_418,1,1,AFFECTS,Inhibitory,3
11727,Hospital admission,C0184666,en_3063,TREATS,Carpal Tunnel Syndrome,C0007286,en_572,1,1,AFFECTS,Inhibitory,6
11728,Hospital admission,C0184666,en_3063,TREATS,Child,C0008059,en_620,1,1,AFFECTS,Inhibitory,8
11729,Hospital admission,C0184666,en_3063,TREATS,Communicable Diseases,C0009450,en_685,1,1,AFFECTS,Inhibitory,6
11730,Hospital admission,C0184666,en_3063,TREATS,Diabetes Mellitus,C0011849,en_798,1,1,AFFECTS,Inhibitory,6
11731,Hospital admission,C0184666,en_3063,TREATS,Disease,C0012634,en_826,3,3,AFFECTS,Inhibitory,15
11732,Hospital admission,C0184666,en_3063,TREATS,Health Personnel,C0018724,en_1121,2,1,AFFECTS,Inhibitory,3
11733,Hospital admission,C0184666,en_3063,TREATS,Infection,C3714514,en_6235,1,1,AFFECTS,Inhibitory,3
11734,Hospital admission,C0184666,en_3063,TREATS,inpatient,C0021562,en_1321,2,1,AFFECTS,Inhibitory,3
11735,Hospital admission,C0184666,en_3063,TREATS,Mothers,C0026591,en_1583,1,1,AFFECTS,Inhibitory,3
11736,Hospital admission,C0184666,en_3063,TREATS,Persons,C0027361,en_1635,2,1,AFFECTS,Inhibitory,3
11737,Hospital admission,C0184666,en_3063,TREATS,Outpatients,C0029921,en_1729,2,1,AFFECTS,Inhibitory,3
11738,Hospital admission,C0184666,en_3063,TREATS,Patients,C0030705,en_1762,3,3,AFFECTS,Inhibitory,9
11739,Hospital admission,C0184666,en_3063,TREATS,"Respiratory Distress Syndrome, Adult",C0035222,en_2010,1,1,AFFECTS,Inhibitory,7
11740,Hospital admission,C0184666,en_3063,TREATS,Seizures,C0036572,en_2076,2,1,AFFECTS,Inhibitory,6
11741,Hospital admission,C0184666,en_3063,TREATS,Septicemia,C0036690,en_2086,1,1,AFFECTS,Inhibitory,3
11742,Hospital admission,C0184666,en_3063,TREATS,Septic Shock,C0036983,en_2101,1,1,AFFECTS,Inhibitory,3
11743,Hospital admission,C0184666,en_3063,TREATS,Cerebrovascular accident,C0038454,en_2169,1,1,AFFECTS,Inhibitory,6
11744,Hospital admission,C0184666,en_3063,TREATS,Immunocompromised Host,C0085393,en_2665,1,1,AFFECTS,Inhibitory,3
11745,Hospital admission,C0184666,en_3063,TREATS,Social Networks,C0150775,en_2855,1,1,AFFECTS,Inhibitory,6
11746,Hospital admission,C0184666,en_3063,TREATS,Acute myocardial infarction,C0155626,en_2888,6,3,AFFECTS,Inhibitory,18
11747,Hospital admission,C0184666,en_3063,TREATS,Survivors,C0206194,en_3154,2,2,AFFECTS,Inhibitory,14
11748,Hospital admission,C0184666,en_3063,TREATS,Form of muscle,C0240417,en_3384,1,1,AFFECTS,Inhibitory,6
11749,Hospital admission,C0184666,en_3063,TREATS,Chronic disease of respiratory system,C0264220,en_3528,1,1,AFFECTS,Inhibitory,6
11750,Hospital admission,C0184666,en_3063,TREATS,[X]Unspecified osteoporosis with pathological fracture,C0521170,en_4197,1,1,AFFECTS,Inhibitory,6
11751,Hospital admission,C0184666,en_3063,TREATS,cohort,C0599755,en_4470,3,3,AFFECTS,Inhibitory,12
11752,Hospital admission,C0184666,en_3063,TREATS,General Population,C0683971,en_4674,3,1,AFFECTS,Inhibitory,3
11753,Hospital admission,C0184666,en_3063,TREATS,Acute coronary syndrome,C0948089,en_5159,5,2,AFFECTS,Inhibitory,12
11754,Hospital admission,C0184666,en_3063,TREATS,Severe Acute Respiratory Syndrome,C1175175,en_5383,1,1,AFFECTS,Inhibitory,3
11755,Hospital admission,C0184666,en_3063,TREATS,Patient ventilated,C1299448,en_5503,1,1,AFFECTS,Inhibitory,6
11756,Hospital admission,C0184666,en_3063,TREATS,Symptoms,C1457887,en_5784,5,4,AFFECTS,Inhibitory,12
11757,Hospital admission,C0184666,en_3063,TREATS,STEMI,C1536220,en_5944,1,1,AFFECTS,Inhibitory,6
11758,Hospital admission,C0184666,en_3063,TREATS,Hydranencephaly with Renal Aplasia-Dysplasia,C1856053,en_6053,1,1,AFFECTS,Inhibitory,6
11759,Hospital admission,C0184666,en_3063,TREATS,Non-ST Elevation Myocardial Infarction by ECG Finding,C3537184,en_6208,1,1,AFFECTS,Inhibitory,6
11760,Hospital admission,C0184666,en_3063,TREATS,At higher risk,C3843761,en_6264,1,1,AFFECTS,Inhibitory,7
11761,Hospital admission,C0184666,en_3063,TREATS,Hemorrhagic cerebrovascular disease,C4478521,en_6349,4,1,AFFECTS,Inhibitory,6
11762,Hospital admission,C0184666,en_3063,TREATS,COVID-19,C5203670,en_6417,21,21,AFFECTS,Inhibitory,131
11763,Hospital admission,C0184666,en_3063,TREATS(INFER),Disease,C0012634,en_826,1,1,AFFECTS,Inhibitory,3
11764,Hospital admission,C0184666,en_3063,TREATS(SPEC),Elderly,C0001792,en_258,2,1,AFFECTS,Inhibitory,3
11765,Admit hospital emergency NOS,C0184673,en_3064,PREVENTS,Falls,C0085639,en_2684,1,1,AFFECTS,Inhibitory,6
11766,Admit hospital emergency NOS,C0184673,en_3064,TREATS,Patients,C0030705,en_1762,1,1,AFFECTS,Inhibitory,3
11767,Emergency operation,C0184893,en_3065,TREATS,"Abdomen, Acute",C0000727,en_205,1,1,AFFECTS,Inhibitory,6
11768,Emergency operation,C0184893,en_3065,TREATS,Hip Fractures,C0019557,en_1185,1,1,AFFECTS,Inhibitory,7
11769,Emergency operation,C0184893,en_3065,TREATS,Peritonitis,C0031154,en_1778,1,1,AFFECTS,Inhibitory,6
11770,Emergency operation,C0184893,en_3065,TREATS,Pneumonia,C0032285,en_1833,1,1,AFFECTS,Inhibitory,6
11771,Emergency operation,C0184893,en_3065,TREATS,Infected,C0439663,en_4036,1,1,AFFECTS,Inhibitory,6
11772,Emergency operation,C0184893,en_3065,TREATS,Secondary Peritonitis,C1449647,en_5760,1,1,AFFECTS,Inhibitory,6
11773,Reparative closure,C0185003,en_3066,AFFECTS,Acquired Immunodeficiency Syndrome,C0001175,en_226,1,1,AFFECTS,General/Uncertain,3
11774,Reparative closure,C0185003,en_3066,AFFECTS,Little's Disease,C0023882,en_1451,1,1,AFFECTS,General/Uncertain,3
11775,Reparative closure,C0185003,en_3066,TREATS,Child,C0008059,en_620,1,1,AFFECTS,Inhibitory,3
11776,Reparative closure,C0185003,en_3066,TREATS,Family,C0015576,en_961,1,1,AFFECTS,Inhibitory,3
11777,Reparative closure,C0185003,en_3066,TREATS,Persons,C0027361,en_1635,2,2,AFFECTS,Inhibitory,6
11778,Reparative closure,C0185003,en_3066,TREATS,parent,C0030551,en_1750,1,1,AFFECTS,Inhibitory,3
11779,Reparative closure,C0185003,en_3066,TREATS,Addictive Behavior,C0085281,en_2658,1,1,AFFECTS,Inhibitory,3
11780,Reparative closure,C0185003,en_3066,TREATS,Emotional,C0849912,en_4937,1,1,AFFECTS,Inhibitory,3
11781,Imbrication,C0185027,en_3067,TREATS,COVID-19,C5203670,en_6417,1,1,AFFECTS,Inhibitory,6
11782,fragmentation procedure,C0185061,en_3068,AFFECTS,Patients,C0030705,en_1762,2,1,AFFECTS,General/Uncertain,3
11783,Therapeutic Mobilization,C0185112,en_3069,TREATS,network,C0679670,en_4604,1,1,AFFECTS,Inhibitory,3
11784,Manual reduction,C0185114,en_3070,STIMULATES,Emission,C0233929,en_3301,1,1,AFFECTS,Excitatory,3
11785,Extraction,C0185115,en_3071,PREDISPOSES,Inflammation,C0021368,en_1307,1,1,AFFECTS,Excitatory,3
11786,Extraction,C0185115,en_3071,PREVENTS,Injury,C0175677,en_2968,1,1,AFFECTS,Inhibitory,3
11787,Extraction,C0185115,en_3071,TREATS,Child,C0008059,en_620,1,1,AFFECTS,Inhibitory,3
11788,Extraction,C0185115,en_3071,TREATS,Diabetes,C0011847,en_797,1,1,AFFECTS,Inhibitory,3
11789,Extraction,C0185115,en_3071,TREATS,Virus Diseases,C0042769,en_2362,1,1,AFFECTS,Inhibitory,3
11790,Extraction,C0185115,en_3071,TREATS,Rural Communities,C0086944,en_2739,1,1,AFFECTS,Inhibitory,3
11791,Extraction,C0185115,en_3071,TREATS,Coronavirus Infections,C0206750,en_3176,1,1,AFFECTS,Inhibitory,7
11792,Extraction,C0185115,en_3071,TREATS,Secondary infection,C0442886,en_4061,1,1,AFFECTS,Inhibitory,6
11793,Extraction,C0185115,en_3071,TREATS,network,C0679670,en_4604,1,1,AFFECTS,Inhibitory,3
11794,Extraction,C0185115,en_3071,TREATS,COVID-19,C5203670,en_6417,1,1,AFFECTS,Inhibitory,6
11795,Extraction,C0185115,en_3071,TREATS(INFER),hearing impairment,C1384666,en_5689,1,1,AFFECTS,Inhibitory,3
11796,Operation on joint,C0185132,en_3072,TREATS,Elderly,C0001792,en_258,1,1,AFFECTS,Inhibitory,3
11797,Operation on joint,C0185132,en_3072,TREATS,Severe pain,C0278140,en_3598,1,1,AFFECTS,Inhibitory,3
11798,Orthognathic operation of mandible,C0185624,en_3074,TREATS,skin disorder,C0037274,en_2115,2,2,AFFECTS,Inhibitory,6
11799,Osteotomy of tibia,C0187826,en_3075,TREATS(SPEC),Patients,C0030705,en_1762,1,1,AFFECTS,Inhibitory,3
11800,"Endotracheal intubation, emergency procedure",C0189377,en_3076,TREATS,COVID-19,C5203670,en_6417,2,1,AFFECTS,Inhibitory,6
11801,Procedure on cardiovascular system,C0189573,en_3077,TREATS,Outpatients,C0029921,en_1729,1,1,AFFECTS,Inhibitory,3
11802,Open heart surgery,C0189745,en_3078,TREATS,Patients,C0030705,en_1762,1,1,AFFECTS,Inhibitory,3
11803,Excision of left hemicolon NOS,C0192865,en_3079,TREATS,Neoplasm,C0027651,en_1651,1,1,AFFECTS,Inhibitory,6
11804,Excision of left hemicolon NOS,C0192865,en_3079,TREATS,Diverticular Diseases,C4317009,en_6340,1,1,AFFECTS,Inhibitory,6
11805,Excision of sigmoid colon NOS,C0192866,en_3080,TREATS,Neoplasm,C0027651,en_1651,1,1,AFFECTS,Inhibitory,6
11806,Excision of sigmoid colon NOS,C0192866,en_3080,TREATS,Diverticular Diseases,C4317009,en_6340,1,1,AFFECTS,Inhibitory,6
11807,Operation on pancreas,C0193594,en_3081,PREDISPOSES,Massive hemorrhage,C0333279,en_3761,1,1,AFFECTS,Excitatory,3
11808,Operation on pancreas,C0193594,en_3081,TREATS,Hemophiliacs,C0259931,en_3504,1,1,AFFECTS,Inhibitory,3
11809,Radical excision of lymph nodes,C0193854,en_3082,TREATS,Patients,C0030705,en_1762,1,1,AFFECTS,Inhibitory,3
11810,Radical excision of lymph nodes,C0193854,en_3082,TREATS(INFER),Malignant Neoplasms,C0006826,en_545,1,1,AFFECTS,Inhibitory,3
11811,Autologous bone marrow transplant,C0194037,en_3083,AFFECTS,Blood flow,C0232338,en_3276,1,1,AFFECTS,General/Uncertain,3
11812,Radical prostatectomy,C0194810,en_3084,TREATS,Patients,C0030705,en_1762,1,1,AFFECTS,Inhibitory,3
11813,Posterior repair of vagina,C0195230,en_3085,AFFECTS,Obstruction,C0028778,en_1702,1,1,AFFECTS,General/Uncertain,8
11814,Cervicectomy,C0195331,en_3086,TREATS,Woman,C0043210,en_2396,1,1,AFFECTS,Inhibitory,6
11815,Cervicectomy,C0195331,en_3086,TREATS,Cervical carcinoma stage IA,C0278587,en_3603,1,1,AFFECTS,Inhibitory,6
11816,Stellate ganglion block,C0196728,en_3087,TREATS,Patients,C0030705,en_1762,2,1,AFFECTS,Inhibitory,3
11817,Stellate ganglion block,C0196728,en_3087,TREATS(INFER),"Respiratory Distress Syndrome, Adult",C0035222,en_2010,2,1,AFFECTS,Inhibitory,3
11818,Medical service,C0199168,en_3088,PREVENTS,disease transmission,C0242781,en_3438,1,1,AFFECTS,Inhibitory,3
11819,Medical service,C0199168,en_3088,TREATS,Patients,C0030705,en_1762,2,2,AFFECTS,Inhibitory,6
11820,Medical procedure,C0199171,en_3089,TREATS,COVID-19,C5203670,en_6417,1,1,AFFECTS,Inhibitory,6
11821,Medical procedure,C0199171,en_3089,AFFECTS,Recovery,C0237820,en_3354,1,1,AFFECTS,General/Uncertain,3
11822,Medical procedure,C0199171,en_3089,PREVENTS,Symptoms,C1457887,en_5784,2,1,AFFECTS,Inhibitory,3
11823,Medical procedure,C0199171,en_3089,TREATS,Patients,C0030705,en_1762,2,1,AFFECTS,Inhibitory,3
11824,Prophylactic treatment,C0199176,en_3090,AFFECTS,Acquired Immunodeficiency Syndrome,C0001175,en_226,1,1,AFFECTS,General/Uncertain,3
11825,Prophylactic treatment,C0199176,en_3090,AFFECTS,Complication,C0009566,en_697,3,2,AFFECTS,General/Uncertain,6
11826,Prophylactic treatment,C0199176,en_3090,AFFECTS,Disease,C0012634,en_826,2,1,AFFECTS,General/Uncertain,3
11827,Prophylactic treatment,C0199176,en_3090,AFFECTS,Influenza,C0021400,en_1311,1,1,AFFECTS,General/Uncertain,3
11828,Prophylactic treatment,C0199176,en_3090,AFFECTS,Patients,C0030705,en_1762,1,1,AFFECTS,General/Uncertain,3
11829,Prophylactic treatment,C0199176,en_3090,AFFECTS,Virus Diseases,C0042769,en_2362,1,1,AFFECTS,General/Uncertain,3
11830,Prophylactic treatment,C0199176,en_3090,AFFECTS,Migraine Disorders,C0149931,en_2813,1,1,AFFECTS,General/Uncertain,3
11831,Prophylactic treatment,C0199176,en_3090,AFFECTS,Dementia,C0497327,en_4164,1,1,AFFECTS,General/Uncertain,3
11832,Prophylactic treatment,C0199176,en_3090,PREDISPOSES,Cardiovascular Diseases,C0007222,en_569,1,1,AFFECTS,Excitatory,3
11833,Prophylactic treatment,C0199176,en_3090,PREDISPOSES,COVID-19,C5203670,en_6417,1,1,AFFECTS,Excitatory,6
11834,Prophylactic treatment,C0199176,en_3090,PREVENTS,Mental disorders,C0004936,en_452,1,1,AFFECTS,Inhibitory,3
11835,Prophylactic treatment,C0199176,en_3090,PREVENTS,Infection,C3714514,en_6235,2,1,AFFECTS,Inhibitory,3
11836,Prophylactic treatment,C0199176,en_3090,PREVENTS,Diastasis,C0036679,en_2084,1,1,AFFECTS,Inhibitory,3
11837,Prophylactic treatment,C0199176,en_3090,PREVENTS,Suicide,C0038661,en_2178,1,1,AFFECTS,Inhibitory,3
11838,Prophylactic treatment,C0199176,en_3090,PREVENTS,Subclinical infection,C0275522,en_3565,1,1,AFFECTS,Inhibitory,7
11839,Prophylactic treatment,C0199176,en_3090,PREVENTS,pulmonary complications,C0281169,en_3627,1,1,AFFECTS,Inhibitory,3
11840,Prophylactic treatment,C0199176,en_3090,PREVENTS,Symptoms,C1457887,en_5784,2,1,AFFECTS,Inhibitory,3
11841,Prophylactic treatment,C0199176,en_3090,PREVENTS,COVID-19,C5203670,en_6417,1,1,AFFECTS,Inhibitory,8
11842,Prophylactic treatment,C0199176,en_3090,TREATS,Adult,C0001675,en_252,12,7,AFFECTS,Inhibitory,26
11843,Prophylactic treatment,C0199176,en_3090,TREATS,Mental disorders,C0004936,en_452,4,1,AFFECTS,Inhibitory,3
11844,Prophylactic treatment,C0199176,en_3090,TREATS,Malignant Neoplasms,C0006826,en_545,1,1,AFFECTS,Inhibitory,3
11845,Prophylactic treatment,C0199176,en_3090,TREATS,Community,C0009462,en_687,1,1,AFFECTS,Inhibitory,6
11846,Prophylactic treatment,C0199176,en_3090,TREATS,Complication,C0009566,en_697,2,2,AFFECTS,Inhibitory,11
11847,Prophylactic treatment,C0199176,en_3090,TREATS,Depressive disorder,C0011581,en_788,2,1,AFFECTS,Inhibitory,3
11848,Prophylactic treatment,C0199176,en_3090,TREATS,"Diabetes Mellitus, Non-Insulin-Dependent",C0011860,en_800,3,1,AFFECTS,Inhibitory,3
11849,Prophylactic treatment,C0199176,en_3090,TREATS,Disease,C0012634,en_826,7,6,AFFECTS,Inhibitory,22
11850,Prophylactic treatment,C0199176,en_3090,TREATS,Fever,C0015967,en_985,1,1,AFFECTS,Inhibitory,7
11851,Prophylactic treatment,C0199176,en_3090,TREATS,Health Personnel,C0018724,en_1121,15,8,AFFECTS,Inhibitory,29
11852,Prophylactic treatment,C0199176,en_3090,TREATS,HIV Infections,C0019693,en_1192,1,1,AFFECTS,Inhibitory,3
11853,Prophylactic treatment,C0199176,en_3090,TREATS,Households,C0020052,en_1208,1,1,AFFECTS,Inhibitory,3
11854,Prophylactic treatment,C0199176,en_3090,TREATS,Hyperglycemia,C0020456,en_1232,1,1,AFFECTS,Inhibitory,3
11855,Prophylactic treatment,C0199176,en_3090,TREATS,inpatient,C0021562,en_1321,2,1,AFFECTS,Inhibitory,3
11856,Prophylactic treatment,C0199176,en_3090,TREATS,Persons,C0027361,en_1635,3,3,AFFECTS,Inhibitory,9
11857,Prophylactic treatment,C0199176,en_3090,TREATS,Pain,C0030193,en_1741,1,1,AFFECTS,Inhibitory,3
11858,Prophylactic treatment,C0199176,en_3090,TREATS,Patients,C0030705,en_1762,23,14,AFFECTS,Inhibitory,42
11859,Prophylactic treatment,C0199176,en_3090,TREATS,Pneumonia,C0032285,en_1833,2,2,AFFECTS,Inhibitory,10
11860,Prophylactic treatment,C0199176,en_3090,TREATS,Respiration Disorders,C0035204,en_2005,1,1,AFFECTS,Inhibitory,3
11861,Prophylactic treatment,C0199176,en_3090,TREATS,Schizophrenia,C0036341,en_2068,1,1,AFFECTS,Inhibitory,3
11862,Prophylactic treatment,C0199176,en_3090,TREATS,Tracheobronchitis NOS,C0040586,en_2255,1,1,AFFECTS,Inhibitory,6
11863,Prophylactic treatment,C0199176,en_3090,TREATS,Tuberculosis,C0041296,en_2293,1,1,AFFECTS,Inhibitory,3
11864,Prophylactic treatment,C0199176,en_3090,TREATS,Virus Diseases,C0042769,en_2362,1,1,AFFECTS,Inhibitory,3
11865,Prophylactic treatment,C0199176,en_3090,TREATS,Immunocompromised Host,C0085393,en_2665,2,1,AFFECTS,Inhibitory,3
11866,Prophylactic treatment,C0199176,en_3090,TREATS,Deep Vein Thrombosis,C0149871,en_2812,1,1,AFFECTS,Inhibitory,3
11867,Prophylactic treatment,C0199176,en_3090,TREATS,Malnutrition,C0162429,en_2910,1,1,AFFECTS,Inhibitory,6
11868,Prophylactic treatment,C0199176,en_3090,TREATS,Adolescent,C0205653,en_3132,2,1,AFFECTS,Inhibitory,3
11869,Prophylactic treatment,C0199176,en_3090,TREATS,Individual,C0237401,en_3343,8,6,AFFECTS,Inhibitory,18
11870,Prophylactic treatment,C0199176,en_3090,TREATS,Methyl alcohol poisoning,C0392621,en_3924,2,1,AFFECTS,Inhibitory,3
11871,Prophylactic treatment,C0199176,en_3090,TREATS,Toxic effect,C0600688,en_4513,1,1,AFFECTS,Inhibitory,3
11872,Prophylactic treatment,C0199176,en_3090,TREATS,Participant,C0679646,en_4602,10,7,AFFECTS,Inhibitory,21
11873,Prophylactic treatment,C0199176,en_3090,TREATS,General Population,C0683971,en_4674,2,2,AFFECTS,Inhibitory,6
11874,Prophylactic treatment,C0199176,en_3090,TREATS,high-risk group,C0684030,en_4676,2,1,AFFECTS,Inhibitory,3
11875,Prophylactic treatment,C0199176,en_3090,TREATS,"Stroke, Acute",C0751956,en_4854,1,1,AFFECTS,Inhibitory,7
11876,Prophylactic treatment,C0199176,en_3090,TREATS,High Risk Populations,C0870646,en_5008,2,1,AFFECTS,Inhibitory,3
11877,Prophylactic treatment,C0199176,en_3090,TREATS,Hospitalized Patients,C0870668,en_5010,2,2,AFFECTS,Inhibitory,6
11878,Prophylactic treatment,C0199176,en_3090,TREATS,Cytokine storm,C0919747,en_5119,1,1,AFFECTS,Inhibitory,3
11879,Prophylactic treatment,C0199176,en_3090,TREATS,Vulnerable Populations,C0949366,en_5180,1,1,AFFECTS,Inhibitory,3
11880,Prophylactic treatment,C0199176,en_3090,TREATS,Infectious disease of abdomen,C1112209,en_5243,1,1,AFFECTS,Inhibitory,8
11881,Prophylactic treatment,C0199176,en_3090,TREATS,Respiratory Failure,C1145670,en_5292,1,1,AFFECTS,Inhibitory,7
11882,Prophylactic treatment,C0199176,en_3090,TREATS,Severe Acute Respiratory Syndrome,C1175175,en_5383,1,1,AFFECTS,Inhibitory,3
11883,Prophylactic treatment,C0199176,en_3090,TREATS,Cancer Patient,C1516213,en_5852,1,1,AFFECTS,Inhibitory,3
11884,Prophylactic treatment,C0199176,en_3090,TREATS,Latent tuberculosis,C1609538,en_6004,1,1,AFFECTS,Inhibitory,3
11885,Prophylactic treatment,C0199176,en_3090,TREATS,COVID-19,C5203670,en_6417,4,4,AFFECTS,Inhibitory,30
11886,Prophylactic treatment,C0199176,en_3090,TREATS(INFER),Critical Illness,C0010340,en_733,1,1,AFFECTS,Inhibitory,3
11887,Prophylactic treatment,C0199176,en_3090,TREATS(INFER),Insulin Resistance,C0021655,en_1325,1,1,AFFECTS,Inhibitory,3
11888,Prophylactic treatment,C0199176,en_3090,TREATS(INFER),Pneumonia,C0032285,en_1833,2,1,AFFECTS,Inhibitory,3
11889,Prophylactic treatment,C0199176,en_3090,TREATS(INFER),abnormal glucose tolerance test,C0159069,en_2895,1,1,AFFECTS,Inhibitory,3
11890,Prophylactic treatment,C0199176,en_3090,TREATS(INFER),Coronavirus Infections,C0206750,en_3176,2,1,AFFECTS,Inhibitory,3
11891,Prophylactic treatment,C0199176,en_3090,TREATS(INFER),Asymptomatic,C0231221,en_3252,3,2,AFFECTS,Inhibitory,6
11892,Prophylactic treatment,C0199176,en_3090,TREATS(INFER),Prognosis bad,C0278252,en_3600,1,1,AFFECTS,Inhibitory,3
11893,Prophylactic treatment,C0199176,en_3090,TREATS(INFER),Atypical pneumonia,C1412002,en_5696,2,1,AFFECTS,Inhibitory,3
11894,Prophylactic treatment,C0199176,en_3090,TREATS(SPEC),Acquired Immunodeficiency Syndrome,C0001175,en_226,1,1,AFFECTS,Inhibitory,3
11895,Prophylactic treatment,C0199176,en_3090,TREATS(SPEC),Malignant Neoplasms,C0006826,en_545,1,1,AFFECTS,Inhibitory,3
11896,Prophylactic treatment,C0199176,en_3090,TREATS(SPEC),HIV Infections,C0019693,en_1192,1,1,AFFECTS,Inhibitory,3
11897,Prescription of prophylactic anticoagulant,C0199242,en_3091,PREDISPOSES,Thromboembolic event,C0857496,en_4977,1,1,AFFECTS,Excitatory,3
11898,Prescription of prophylactic anticoagulant,C0199242,en_3091,PREVENTS,Complication,C0009566,en_697,2,1,AFFECTS,Inhibitory,3
